id,title,danceability,energy,key,loudness,tempo,time_signature
465,No Matter Where You Are,0.693,0.664,4.0,-5.852,132.059,4.0
466,I Like You,0.624,0.334,3.0,-11.89,157.92,4.0
467,The Mess I Made,0.423,0.572,6.0,-5.109,165.394,4.0
468,Dream a Little Dream of Me,0.555,0.0879,0.0,-12.141,84.174,4.0
469,"Here, Right Now",0.496,0.391,10.0,-9.844,108.868,4.0
470,Wonderful Tonight,0.671,0.299,7.0,-10.582,95.008,4.0
471,Salvation,0.379,0.267,4.0,-8.981,135.198,4.0
472,Wilderness,0.499,0.209,3.0,-16.668,82.892,4.0
473,恋人 (Original Version),0.649,0.336,7.0,-12.053,71.967,4.0
474,I Just Called To Say I Love You,0.746,0.257,0.0,-9.878,132.032,4.0
475,Fall on Me,0.393,0.268,9.0,-6.741,110.456,4.0
476,Song To Sing When I'm Lonely,0.629,0.673,6.0,-4.379,114.243,4.0
477,A Drop In the Ocean,0.458,0.363,5.0,-6.473,134.252,3.0
478,Have Yourself a Merry Little Christmas,0.452,0.268,8.0,-9.405,66.805,4.0
479,Message (Original Version),0.616,0.791,9.0,-6.246,126.764,4.0
480,Beautiful In White,0.619,0.278,4.0,-7.072,129.948,4.0
481,Heaven Is a Place on Earth,0.634,0.176,0.0,-14.703,107.974,4.0
482,Passenger Seat (Acoustic),0.549,0.437,7.0,-8.64,153.604,4.0
483,Guaranteed - Humming Version,0.292,0.339,7.0,-13.153,100.69,4.0
484,"Hang Me, Oh Hang Me",0.504,0.0273,2.0,-21.441,120.24,4.0
485,The Afterglow,0.636,0.869,6.0,-5.095,124.183,4.0
486,Eat the Meek,0.486,0.913,5.0,-6.416,136.073,4.0
487,The Trouble with Wanting,0.396,0.198,2.0,-9.096,138.624,3.0
488,You Are the Best Thing,0.578,0.727,10.0,-4.872,170.593,4.0
489,Boycott Me!,0.684,0.509,4.0,-7.608,132.297,4.0
490,To Risk to Live,0.623,0.567,10.0,-7.779,129.949,4.0
491,"The Legend of Olog-hai, Pt. 1",0.228,0.574,4.0,-7.959,182.379,4.0
492,No Christmas For Me,0.809,0.313,9.0,-12.182,114.955,4.0
493,This One's for Johnny,0.482,0.772,1.0,-5.128,129.91,4.0
494,Graveyard - Acoustic,0.425,0.249,4.0,-12.219,123.632,4.0
495,bouquet,0.298,0.044,5.0,-20.176,85.708,4.0
496,こころをこめて,0.468,0.254,6.0,-11.839,135.862,4.0
497,Paradise,0.507,0.191,5.0,-16.342,132.131,4.0
498,Better,0.515,0.249,8.0,-10.108,108.89,5.0
499,Laid,0.565,0.89,0.0,-5.481,119.862,4.0
500,Same For You,0.635,0.433,11.0,-7.682,130.111,4.0
501,2U - Acoustic Version,0.657,0.192,10.0,-13.108,130.087,4.0
502,Duet,0.459,0.14,9.0,-15.482,128.904,4.0
503,I'll Say I Do,0.391,0.31,7.0,-8.706,83.46,4.0
504,Anyone,0.371,0.208,11.0,-13.167,199.805,4.0
505,Start of Time,0.453,0.461,0.0,-9.328,106.84,5.0
507,Heat Waves,0.706,0.248,11.0,-12.724,125.515,4.0
508,There She Goes,0.724,0.28,9.0,-12.788,106.966,4.0
509,Wells,0.535,0.444,6.0,-11.212,83.99,4.0
510,God Only Knows,0.658,0.125,8.0,-15.901,106.686,4.0
511,Afterglow,0.711,0.168,0.0,-16.504,109.937,4.0
512,Burn The Rain,0.504,0.415,8.0,-19.308,114.263,4.0
513,Already Mine,0.309,0.175,8.0,-11.816,155.69,3.0
514,きみはぼくのともだち,0.628,0.027,11.0,-13.64,122.007,4.0
515,Never Be the Same,0.49,0.674,1.0,-7.276,122.807,4.0
516,All Is Well,0.316,0.413,11.0,-12.216,155.69,4.0
517,My Mistake,0.47,0.271,6.0,-7.636,145.902,4.0
518,Near Or Far,0.515,0.317,9.0,-10.286,79.91,4.0
519,Without a Light,0.493,0.435,7.0,-12.334,87.952,4.0
520,Lonely With Me,0.589,0.809,7.0,-5.6,87.013,4.0
521,Time After Time,0.313,0.321,8.0,-8.713,53.845,4.0
522,So Are You To Me,0.302,0.0783,2.0,-14.968,140.485,5.0
523,My Arms Were Always Around You,0.643,0.436,1.0,-12.245,91.485,4.0
524,Dance Me to the End of Love - Bonus,0.482,0.178,2.0,-11.141,110.128,4.0
525,Photographs,0.539,0.353,3.0,-10.191,54.571,4.0
526,Baby Now That I Found You,0.707,0.531,2.0,-7.21,107.994,4.0
527,Right Here Waiting,0.707,0.467,2.0,-7.511,110.096,4.0
528,Smokestack Lightnin',0.661,0.342,9.0,-16.361,146.118,4.0
529,Passenger Seat,0.523,0.554,7.0,-7.596,152.979,4.0
530,Feels Like Rain (feat. Bonnie Raitt),0.572,0.348,0.0,-13.454,73.304,4.0
531,Sugar Babe,0.554,0.4,3.0,-11.806,101.191,4.0
532,Blister In The Sun,0.726,0.537,0.0,-8.896,96.889,4.0
533,"Little Blue Pills, Pt. 2",0.501,0.672,2.0,-10.225,122.041,4.0
534,Paano Ang Simbang Gabi - Kung 'Di Ka Katabi,0.505,0.462,6.0,-5.692,139.914,4.0
535,Bob,0.415,0.713,0.0,-5.529,83.69,3.0
536,Psycho,0.458,0.823,6.0,-4.268,131.638,4.0
537,Perfect Government,0.474,0.876,7.0,-5.052,91.948,4.0
538,The Fear,0.444,0.674,5.0,-6.675,111.377,3.0
539,Living My Best Life,0.566,0.733,4.0,-5.302,178.828,4.0
540,Haven't Been Doing So Well,0.367,0.892,2.0,-3.91,81.928,4.0
541,"The Legend of Olog-hai, Pt. 2",0.258,0.729,4.0,-6.457,116.943,3.0
542,You and Me On The Rock (feat. Lucius),0.568,0.686,1.0,-6.635,172.075,4.0
543,Glitch,0.571,0.696,9.0,-8.688,155.133,4.0
544,A Thousand Years - Acoustic,0.385,0.114,7.0,-13.005,93.314,4.0
545,2 Oceans,0.588,0.569,9.0,-7.721,101.988,4.0
546,Golden Hour - Acoustic Piano,0.276,0.289,2.0,-10.879,86.465,3.0
547,Without Me,0.664,0.301,0.0,-8.135,115.877,4.0
548,You & Me (The Wildfire),0.506,0.24,2.0,-14.737,130.96,4.0
549,Dancing With A Stranger,0.595,0.18,9.0,-11.391,79.922,3.0
550,Pero,0.644,0.412,5.0,-9.14,118.49,4.0
551,Good 4 U (Acoustic),0.607,0.178,11.0,-15.471,127.956,4.0
552,And Then You,0.63,0.342,7.0,-13.377,77.515,4.0
553,Here With Me - Acoustic,0.689,0.299,7.0,-9.431,96.825,4.0
554,I'll Be There For You (Friends Theme),0.473,0.305,11.0,-8.48,81.153,4.0
556,So Far so Good,0.751,0.565,5.0,-9.106,119.996,4.0
557,More Than Gravity,0.62,0.468,4.0,-9.648,110.969,4.0
558,Fade into You,0.478,0.398,2.0,-10.124,159.906,3.0
559,東京にもあったんだ,0.376,0.702,3.0,-5.733,134.817,4.0
560,あの夏も 海も 空も,0.403,0.631,7.0,-5.94,78.522,4.0
561,21 Guns,0.44,0.119,10.0,-12.574,145.186,4.0
562,Waves,0.407,0.357,1.0,-11.659,112.207,4.0
563,Running Up That Hill (A Deal With God) - Acoustic,0.385,0.134,5.0,-14.672,203.816,4.0
564,Poison's Gone,0.429,0.258,5.0,-12.408,108.796,4.0
565,18 ~eighteen~,0.609,0.76,0.0,-5.16,117.135,4.0
566,Build Me Up Buttercup,0.721,0.0963,0.0,-15.973,124.868,4.0
567,Umbrella - Acoustic Version,0.675,0.278,3.0,-9.569,123.962,4.0
568,Home,0.403,0.29,2.0,-10.262,139.482,4.0
569,You're My Home,0.627,0.518,8.0,-7.178,95.991,4.0
570,vs.2013 ~知覚と快楽の螺旋~,0.403,0.925,9.0,-3.166,169.978,4.0
571,I Like Me Better,0.449,0.209,10.0,-14.494,93.618,4.0
573,Something Stupid,0.789,0.261,7.0,-14.396,117.961,4.0
574,Hanap-Hanap,0.663,0.239,9.0,-9.517,83.102,4.0
575,The Will To Death,0.498,0.113,6.0,-16.097,168.383,4.0
576,Boulevard of Broken Dreams (Acoustic),0.586,0.149,5.0,-13.369,75.121,4.0
577,Can't Help Falling In Love,0.444,0.143,0.0,-11.449,100.341,3.0
578,Eloise,0.606,0.415,7.0,-8.317,137.775,4.0
579,Help Me,0.745,0.436,5.0,-9.617,114.216,4.0
580,Everytime We Touch (Acoustic),0.526,0.139,9.0,-11.316,100.852,4.0
581,Let It Be Me,0.614,0.283,0.0,-8.008,107.673,3.0
582,Beer,0.473,0.493,11.0,-6.733,169.998,4.0
583,Someone Like You,0.439,0.207,1.0,-9.573,136.514,4.0
584,You've Got a Friend,0.665,0.487,7.0,-9.409,94.978,4.0
585,This Little Light of Mine,0.534,0.26,1.0,-12.406,113.877,4.0
586,Amazing Grace,0.457,0.26,7.0,-7.952,106.756,4.0
587,Remnants of What People Used to Be,0.5,0.611,0.0,-10.826,88.372,4.0
588,Linda Ronstadt,0.448,0.516,0.0,-7.449,100.672,4.0
589,Unsteady - Acoustic Covers Versions of Popular Songs,0.699,0.343,2.0,-6.052,114.021,4.0
590,Heart's Content,0.564,0.209,3.0,-8.922,109.024,4.0
591,The Damned,0.404,0.577,2.0,-8.272,112.215,3.0
592,Hot Knives,0.501,0.44,6.0,-8.167,89.881,4.0
593,Nickel Plated,0.461,0.893,9.0,-6.028,179.92,4.0
594,Peaches - Acoustic,0.675,0.243,0.0,-13.392,142.87,4.0
595,You,0.505,0.31,5.0,-10.423,82.591,4.0
596,Swimmers,0.547,0.599,11.0,-8.174,120.054,4.0
597,Live Like We're Dying,0.589,0.893,0.0,-2.948,92.011,4.0
598,Somebody That I Used To Know,0.503,0.123,2.0,-14.312,183.571,4.0
599,Lost Without You,0.611,0.534,7.0,-8.899,159.985,4.0
600,"One more time, One more chance",0.55,0.408,11.0,-8.404,129.152,4.0
601,you broke me first,0.656,0.3,4.0,-9.905,120.006,4.0
602,Skylight,0.524,0.566,1.0,-5.443,159.914,4.0
603,Game of Thrones,0.34,0.309,11.0,-12.98,176.899,3.0
604,Nothing Like You and I,0.598,0.291,2.0,-8.627,123.978,4.0
605,Wanted Man,0.514,0.319,3.0,-8.978,203.651,4.0
606,Back To You,0.448,0.256,5.0,-10.17,77.272,4.0
607,何度でも花が咲くように私を生きよう,0.441,0.423,0.0,-7.572,88.865,4.0
608,Scared to Be Lonely,0.636,0.169,11.0,-11.191,138.236,4.0
609,Sappy - Early Demo,0.445,0.289,11.0,-19.113,104.006,4.0
610,Ancient Light,0.435,0.208,1.0,-15.75,69.027,4.0
611,I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic Version,0.656,0.349,0.0,-6.841,118.026,4.0
612,Before You Go,0.609,0.0866,4.0,-19.163,167.892,3.0
613,Ships In The Night,0.448,0.885,9.0,-3.755,178.151,4.0
614,Only You,0.545,0.255,8.0,-14.844,98.088,4.0
615,Waver,0.626,0.682,6.0,-5.656,75.02,4.0
616,Missing Peace,0.572,0.317,0.0,-9.108,78.009,4.0
617,聖域,0.368,0.871,9.0,-3.032,107.721,4.0
618,Firework,0.51,0.32,1.0,-10.371,92.385,4.0
619,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,0.55,0.334,10.0,-10.73,72.235,4.0
620,"Sad Theme (From ""One Punch Man"")",0.487,0.162,11.0,-11.238,82.33,4.0
621,Don't Know What I Want,0.309,0.349,2.0,-8.402,180.075,4.0
622,Call Me,0.38,0.468,1.0,-4.245,143.504,4.0
623,True,0.716,0.525,3.0,-8.733,96.993,4.0
624,I Can't Make You Love Me,0.407,0.222,5.0,-7.991,123.618,4.0
625,Say Anything,0.657,0.43,1.0,-10.202,91.967,4.0
626,All We Are,0.534,0.492,4.0,-8.905,82.465,3.0
627,Gentle Heart,0.603,0.374,1.0,-10.875,135.946,4.0
628,All My Loving (Original Version),0.725,0.746,9.0,-8.214,102.87,4.0
629,アンダルシアに憧れて,0.448,0.755,2.0,-5.719,156.045,4.0
630,想 -new love new world-,0.595,0.879,8.0,-4.849,124.784,4.0
631,Last Christmas,0.686,0.285,5.0,-10.912,103.995,4.0
632,Green Mountain State,0.693,0.367,3.0,-11.66,129.879,4.0
633,Di Papakawalan,0.71,0.402,0.0,-9.91,106.024,4.0
634,Can't Go Back Now,0.691,0.552,5.0,-9.114,119.931,4.0
635,ウイスキーが、お好きでしょ,0.642,0.237,7.0,-16.142,137.4,4.0
636,Ditches,0.48,0.77,10.0,-3.547,126.225,4.0
637,Outside Villanova,0.785,0.732,5.0,-6.177,137.946,4.0
638,Timeline,0.668,0.304,9.0,-9.415,112.338,4.0
639,I'll Never Fall in Love Again,0.758,0.406,10.0,-10.474,109.984,4.0
640,Stray Cat Strut,0.49,0.749,9.0,-2.244,144.87,4.0
641,Goodbye Lulu Pt.2,0.389,0.864,9.0,-3.218,98.11,3.0
642,Days n Daze of Our Lives,0.387,0.524,3.0,-9.633,95.623,4.0
643,8 Track,0.408,0.974,1.0,-5.501,197.008,4.0
644,Ghost - Acoustic,0.486,0.0745,10.0,-14.271,145.912,4.0
645,4am,0.638,0.329,3.0,-13.683,94.125,4.0
646,"10,000 Hours - Acoustic",0.522,0.382,10.0,-6.765,169.861,4.0
647,Yellow - Acoustic,0.49,0.204,11.0,-10.992,167.573,4.0
648,No Air,0.674,0.116,9.0,-13.448,129.976,4.0
649,Self Help,0.778,0.445,7.0,-8.228,130.01,4.0
650,Blackbird Song,0.259,0.195,9.0,-13.639,146.011,4.0
651,Easy On Me - Acoustic,0.408,0.095,1.0,-18.102,137.546,4.0
652,Chasing Cars - Acoustic,0.663,0.26,11.0,-9.587,107.931,4.0
653,Can't Take My Eyes Off of You,0.625,0.818,6.0,-6.296,123.905,4.0
654,Fortune - Acoustic,0.529,0.0546,1.0,-23.684,78.451,4.0
655,Lot To Learn,0.57,0.468,6.0,-4.192,137.855,4.0
656,Apologize,0.566,0.168,3.0,-12.483,116.286,4.0
657,First & Last,0.598,0.249,11.0,-10.847,113.829,3.0
658,"Cold, Cold Feeling",0.713,0.281,3.0,-11.057,148.301,3.0
659,Sweet Love,0.547,0.328,8.0,-11.118,139.959,4.0
660,Shotgun,0.806,0.263,5.0,-10.43,115.854,4.0
661,HEY!,0.548,0.889,0.0,-6.106,95.289,4.0
662,Have It All,0.643,0.617,1.0,-4.95,82.029,4.0
663,Trouble Sleeping,0.428,0.813,7.0,-4.478,91.053,4.0
664,Beautiful Disaster,0.432,0.664,7.0,-4.662,156.216,4.0
665,Breathe Again,0.366,0.482,5.0,-7.9,169.677,4.0
666,Trouble,0.325,0.424,7.0,-12.733,173.352,3.0
667,Memories,0.46,0.195,10.0,-12.093,176.119,4.0
668,Sink Or Swim,0.613,0.812,2.0,-3.524,119.979,4.0
669,Tama Na,0.492,0.33,4.0,-8.967,132.005,4.0
670,"He's A Pirate (From ""Pirates of the Caribbean"")",0.57,0.454,2.0,-7.613,101.476,4.0
671,能古島の片想い - Remastered 2018,0.494,0.465,6.0,-6.095,132.501,4.0
672,Bitter Heart,0.74,0.377,2.0,-10.013,78.988,4.0
673,I Want to Know What Love Is - Acoustic,0.49,0.263,5.0,-9.248,73.834,4.0
674,ハンキーパンキー,0.465,0.211,7.0,-14.143,83.257,4.0
675,Ordinary Days,0.477,0.34,0.0,-11.666,173.86,4.0
676,Moon River,0.411,0.191,7.0,-10.178,74.92,3.0
677,Forever Like That,0.592,0.304,8.0,-9.833,114.72,3.0
678,Neighbor,0.439,0.292,0.0,-10.92,82.222,4.0
679,一等賞,0.659,0.83,5.0,-4.659,127.014,4.0
680,音タイム,0.373,0.716,5.0,-7.358,134.764,4.0
681,The Joke,0.236,0.578,7.0,-5.477,75.367,4.0
682,Toulumne,0.337,0.287,0.0,-15.051,107.031,4.0
683,Just The Two Of Us - Acoustic,0.462,0.424,5.0,-7.038,97.675,4.0
684,Arrythmic Palpitations,0.51,0.485,9.0,-4.432,154.97,4.0
685,The Boat,0.56,0.755,1.0,-3.923,147.138,4.0
686,Born Under A Bad Sign - Mono Mix,0.711,0.483,11.0,-11.211,91.652,4.0
687,Nobody Knows Me At All,0.759,0.159,11.0,-13.035,115.945,3.0
688,Bitter Morning Taste,0.38,0.396,6.0,-6.507,103.621,4.0
689,DBS Out,0.598,0.599,3.0,-10.265,90.206,4.0
690,Crazy - (Acoustic Mix),0.651,0.425,3.0,-6.002,104.819,4.0
691,Dungeon Song,0.306,0.948,0.0,-2.877,135.76,4.0
692,Can I Sleep On Your Floor??,0.469,0.457,5.0,-10.102,84.064,4.0
693,Josephine,0.442,0.898,5.0,-4.662,144.299,4.0
694,いきのこり●ぼくら,0.592,0.0833,0.0,-16.517,143.243,4.0
695,Careless Whisper,0.698,0.389,2.0,-6.246,76.897,4.0
696,Look After You,0.396,0.293,1.0,-10.739,145.556,3.0
697,Perfect,0.559,0.118,7.0,-16.34,97.1,4.0
698,When the Party's Over,0.52,0.171,1.0,-14.5,123.565,3.0
699,Longest Night,0.231,0.636,11.0,-7.257,202.098,3.0
700,Photograph,0.807,0.0459,4.0,-19.883,110.512,4.0
701,Shame,0.619,0.299,2.0,-7.744,115.405,4.0
702,Iris,0.605,0.316,0.0,-8.924,134.054,3.0
703,Running Wild,0.529,0.663,1.0,-7.036,96.991,4.0
704,彼方で,0.459,0.57,4.0,-5.672,72.978,4.0
705,Hazy (Featuring William Fitzsimmons),0.515,0.0686,0.0,-17.61,113.185,5.0
706,Let It Go,0.46,0.319,1.0,-8.621,145.765,4.0
707,I Wanna Be Your Ghost (feat. Ghosts),0.829,0.751,11.0,-4.937,129.993,4.0
708,約束の丘,0.524,0.852,11.0,-4.708,92.748,4.0
709,Young And In Love,0.626,0.575,4.0,-7.507,119.97,4.0
710,No Plans,0.491,0.304,9.0,-9.379,149.288,4.0
711,Easy on Me,0.586,0.514,2.0,-6.267,142.021,4.0
712,Tonight You Belong To Me,0.653,0.174,7.0,-11.07,138.981,3.0
713,Closer,0.558,0.172,8.0,-13.379,90.146,4.0
714,One Last Breath,0.45,0.335,2.0,-6.833,125.484,4.0
715,Devil's Backbone,0.254,0.349,4.0,-10.02,170.214,3.0
716,Waltzing Matilda,0.625,0.285,0.0,-13.819,141.611,4.0
717,Girls Chase Boys,0.518,0.828,8.0,-5.725,84.835,4.0
718,The Woman I Love,0.591,0.647,4.0,-8.34,79.68,4.0
719,The Love Me or Die,0.609,0.53,3.0,-5.465,150.405,4.0
720,美しき花,0.524,0.797,7.0,-6.611,105.901,4.0
721,Isn't She Lovely,0.71,0.646,3.0,-5.945,120.028,4.0
722,世界中の誰よりきっと,0.578,0.636,2.0,-5.506,124.9,4.0
723,Black Horse And The Cherry Tree,0.748,0.786,4.0,-7.788,104.833,4.0
724,Drunks,0.399,0.461,3.0,-10.694,96.591,4.0
725,Coming Home,0.625,0.81,10.0,-5.995,104.066,4.0
726,I'm Tore Down,0.64,0.496,2.0,-11.124,116.632,4.0
727,Neighbor (Piano Version),0.446,0.142,0.0,-12.119,115.911,3.0
728,I Will Always Be Yours,0.444,0.771,0.0,-4.607,148.028,4.0
729,Nine on the Bortle,0.408,0.685,9.0,-10.773,159.831,4.0
730,Redemption,0.658,0.678,4.0,-6.807,131.976,4.0
731,Other Side Of The World,0.427,0.695,2.0,-5.378,160.142,4.0
732,Setting Forth,0.549,0.78,2.0,-5.08,119.369,4.0
733,Eulogy,0.284,0.108,7.0,-9.352,148.956,3.0
734,Tarnished Ol' Photograph,0.522,0.403,5.0,-10.989,123.196,4.0
735,Rocksteady,0.719,0.849,1.0,-4.233,120.063,4.0
736,Come on In,0.544,0.911,9.0,-2.73,114.776,4.0
737,Laugh While You Can,0.672,0.879,9.0,-3.693,119.996,4.0
738,Untainted Love,0.573,0.789,11.0,-5.435,128.077,4.0
739,Whiny Bitch,0.495,0.811,9.0,-3.1,173.56,4.0
740,I Wanna See It Burn,0.48,0.6,0.0,-8.976,92.545,4.0
741,I'll Be Home for Christmas,0.57,0.427,6.0,-5.873,98.995,4.0
743,It's Amazing,0.612,0.484,9.0,-9.773,138.961,4.0
744,How Far Does the Dark Go?,0.401,0.546,11.0,-5.846,89.331,4.0
745,THATS WHAT I WANT (Acoustic),0.759,0.275,0.0,-10.707,73.553,4.0
746,Dynamite - Acoustic,0.737,0.391,2.0,-7.934,93.936,4.0
747,Never Stop (Wedding Version),0.639,0.439,0.0,-7.157,133.87,4.0
748,You're Mine (The Chase),0.532,0.667,11.0,-7.065,144.901,4.0
749,パラレル・ラブ,0.656,0.826,4.0,-3.929,117.648,4.0
750,Let Her Go,0.597,0.334,11.0,-8.559,134.94,4.0
751,So Are We,0.496,0.11,1.0,-15.584,145.277,4.0
752,Shallow,0.613,0.346,7.0,-11.33,95.981,4.0
753,Hold Each Other (feat. Futuristic),0.61,0.796,10.0,-5.431,159.944,4.0
754,別れの予感,0.63,0.367,1.0,-11.054,98.995,4.0
755,I Was Born To Love You,0.659,0.236,9.0,-12.56,78.088,4.0
756,Naked Heart,0.559,0.448,8.0,-4.11,148.02,4.0
757,Days I Will Remember,0.804,0.457,6.0,-7.845,98.035,4.0
758,Smell the Coffee,0.637,0.46,3.0,-9.07,93.955,4.0
759,Unlonely,0.795,0.667,5.0,-4.831,97.987,4.0
760,See You Again,0.57,0.413,9.0,-7.034,152.032,4.0
761,ゆめのなか,0.565,0.566,6.0,-7.258,92.017,4.0
762,More Than You Know - Acoustic Covers of Popular Songs,0.776,0.319,8.0,-7.496,98.016,4.0
763,Nothing Really Matters,0.328,0.53,5.0,-8.124,162.031,4.0
764,Don't Wanna Know - Acoustic Version,0.438,0.448,1.0,-7.676,118.37,5.0
765,Sweetest Thing,0.546,0.411,2.0,-9.308,79.785,4.0
766,A Safe Place to Land (feat. John Legend),0.424,0.253,10.0,-13.259,129.812,3.0
767,Your Song,0.586,0.415,11.0,-7.834,140.005,4.0
768,Billie Jean,0.532,0.203,9.0,-8.524,89.646,4.0
769,Cadillac Assembly Line,0.735,0.355,9.0,-19.032,93.553,4.0
770,Pirates of the Caribbean Theme,0.315,0.516,1.0,-8.112,188.325,3.0
771,全て身に覚えのある痛みだろう?,0.625,0.776,9.0,-7.354,88.002,4.0
772,Life Is A Bitch,0.594,0.744,6.0,-10.096,102.344,4.0
773,オールドルーキー (再録),0.414,0.42,10.0,-5.647,97.136,4.0
775,The Past Recedes,0.381,0.334,7.0,-11.36,102.632,4.0
776,Laro Laro Laro,0.466,0.14,9.0,-13.118,147.328,3.0
777,Stones,0.636,0.776,7.0,-4.765,95.999,4.0
778,Need You,0.545,0.642,10.0,-7.344,78.51,4.0
779,When It's Gone,0.532,0.54,10.0,-6.304,169.826,4.0
780,Heaven Sent,0.615,0.312,2.0,-10.054,135.145,4.0
781,Too Much Heaven,0.664,0.45,1.0,-7.007,83.987,4.0
782,Face the Void,0.466,0.421,7.0,-7.428,146.791,4.0
783,V: Fair Trade Death March,0.342,0.731,3.0,-6.015,181.81,4.0
784,Fate of a Coward,0.583,0.534,2.0,-11.147,123.094,4.0
785,Don't Start Me To Talkin',0.699,0.761,7.0,-7.264,115.048,4.0
786,Angel of Death,0.645,0.626,7.0,-7.551,118.585,4.0
787,Bitter Old Man - Live,0.577,0.453,2.0,-8.77,132.944,4.0
788,You're a Witch,0.529,0.936,5.0,-4.061,91.952,4.0
789,Non Serviam,0.455,0.961,4.0,-4.527,95.069,4.0
790,The Gathering,0.455,0.938,7.0,-4.316,143.887,4.0
791,7 Years,0.662,0.268,10.0,-7.394,111.594,4.0
792,Comfort epershand Control,0.486,0.423,9.0,-11.703,127.551,4.0
793,Demons,0.285,0.938,4.0,-5.414,159.017,4.0
794,愛を伝えたいだとか,0.673,0.85,2.0,-5.021,100.008,4.0
795,FUSHIGI,0.753,0.574,3.0,-4.57,89.024,4.0
796,Bad News Is Coming,0.639,0.496,1.0,-6.844,140.394,3.0
797,I Mean Love,0.748,0.428,6.0,-7.019,115.067,4.0
798,Night Bus,0.458,0.815,1.0,-7.16,118.226,4.0
799,Dark Matter,0.483,0.806,7.0,-5.111,147.049,4.0
800,Doraemon,0.64,0.547,4.0,-4.129,159.992,4.0
801,Landslide,0.483,0.143,1.0,-11.535,104.932,3.0
802,I'd Rather Be With You [Radio Edit],0.512,0.671,1.0,-7.738,82.342,4.0
803,Leave The Door Open - Acoustic,0.817,0.305,6.0,-7.73,148.017,3.0
804,Careful,0.505,0.835,5.0,-4.301,144.171,4.0
805,Use Somebody - Acoustic,0.591,0.269,0.0,-8.554,124.441,4.0
806,She Only Lies,0.474,0.0699,0.0,-27.372,114.606,4.0
807,What About Us - Acoustic,0.427,0.229,4.0,-11.564,125.195,5.0
808,Hound Dog,0.563,0.542,9.0,-10.862,133.285,4.0
809,Turn To Stone,0.354,0.175,0.0,-9.779,111.089,4.0
810,Drawn by the Wind (Arr. for Guitar),0.514,0.239,2.0,-14.957,119.998,4.0
811,Don't Shy From The Light,0.285,0.305,7.0,-10.523,133.513,4.0
812,Memories (Acoustic),0.802,0.183,8.0,-17.1,91.078,4.0
813,She’s The Song,0.614,0.517,2.0,-6.205,133.868,4.0
814,When You Fall in Love,0.63,0.301,1.0,-6.952,104.959,4.0
815,I Won’t Give Up,0.543,0.329,4.0,-9.46,136.549,3.0
816,Suitcase,0.397,0.312,0.0,-10.504,179.605,4.0
817,Stitches,0.686,0.347,0.0,-6.075,145.837,4.0
818,I 'll Play the Blues for You,0.654,0.316,0.0,-18.692,94.485,4.0
819,PRIDE,0.747,0.294,2.0,-10.272,119.948,4.0
820,The Power of Love,0.277,0.291,11.0,-9.851,75.119,3.0
821,Arms Of A Woman,0.54,0.0674,9.0,-13.778,141.988,3.0
822,Seeing Other People,0.444,0.44,8.0,-11.076,76.959,1.0
823,King of Anything,0.676,0.762,1.0,-4.172,119.003,4.0
824,Lost Cause - Acoustic Covers Versions of Popular Songs,0.664,0.274,10.0,-11.005,75.01,4.0
825,The Weakness in Me,0.717,0.436,7.0,-8.531,128.112,4.0
826,Honey,0.517,0.578,11.0,-7.37,138.178,4.0
827,I Like to Be With Me When I'm With You,0.595,0.384,2.0,-12.114,90.726,4.0
828,No More - Live,0.337,0.605,7.0,-7.84,59.327,4.0
829,On & On,0.746,0.421,2.0,-7.944,97.152,4.0
830,A Million Years,0.71,0.782,2.0,-6.276,123.04,4.0
831,End Of The Road,0.585,0.441,7.0,-9.271,114.091,4.0
832,"It Really Sucked, Actually",0.673,0.637,3.0,-7.546,105.043,4.0
833,The Work,0.491,0.913,0.0,-4.526,89.987,4.0
834,Trenchfoot,0.643,0.407,0.0,-6.086,132.449,3.0
835,Unicron,0.495,0.531,0.0,-6.372,155.227,4.0
836,Issues,0.582,0.541,8.0,-5.499,154.871,4.0
837,Darkest Heart,0.463,0.656,0.0,-3.078,176.907,4.0
838,Letter Home,0.5,0.764,4.0,-7.834,126.899,4.0
839,Control,0.709,0.156,3.0,-17.424,109.799,4.0
840,Fall Out,0.434,0.832,0.0,-9.513,93.674,4.0
841,The Gathering,0.424,0.942,7.0,-3.338,143.671,4.0
843,Roll Me Through the Gates of Hell - Acoustic Version,0.488,0.627,0.0,-5.867,118.434,4.0
844,SUN,0.782,0.684,1.0,-5.774,108.171,4.0
845,Sweet but Psycho - Acoustic,0.664,0.263,9.0,-7.988,96.214,4.0
846,I'm the One - Acoustic,0.601,0.372,3.0,-6.148,146.086,4.0
847,Magic,0.652,0.586,1.0,-8.281,144.031,4.0
848,Lost,0.47,0.292,6.0,-9.899,66.109,4.0
849,黄金の月,0.673,0.658,10.0,-8.864,97.989,4.0
850,It Would Be You,0.655,0.587,1.0,-8.736,91.494,4.0
851,As It Was - Acoustic Instrumental,0.287,0.245,11.0,-20.674,84.056,4.0
852,Sweet Child O' Mine - Acoustic,0.456,0.134,4.0,-11.248,127.976,3.0
853,Beyond The Sea,0.676,0.118,7.0,-11.443,103.948,4.0
854,Have I Told You Lately That I Love You - Acoustic,0.58,0.188,9.0,-9.34,121.648,4.0
